config,split_id,split_seed,group,task_local_idx,episode,success,return,steps,first_success_step,run_name,train_seed,total_timesteps,model_path
base_pick,0,67,train,26,0,1.0,59.11875761425049,50,50,ppo_pick-place-v3_base_pick_split0_splitseed67_trainseed11_6000000,11,6000000,pick-place_v3_ppo_split_runs\models\ppo_pick-place-v3_base_pick_split0_splitseed67_trainseed11_6000000\ppo_pick-place-v3_base_pick_split0_splitseed67_trainseed11_6000000_final.zip
base_pick,0,67,train,27,0,1.0,34.08582851344439,38,38,ppo_pick-place-v3_base_pick_split0_splitseed67_trainseed11_6000000,11,6000000,pick-place_v3_ppo_split_runs\models\ppo_pick-place-v3_base_pick_split0_splitseed67_trainseed11_6000000\ppo_pick-place-v3_base_pick_split0_splitseed67_trainseed11_6000000_final.zip
base_pick,0,67,train,28,0,0.0,3.236432951576953,500,nan,ppo_pick-place-v3_base_pick_split0_splitseed67_trainseed11_6000000,11,6000000,pick-place_v3_ppo_split_runs\models\ppo_pick-place-v3_base_pick_split0_splitseed67_trainseed11_6000000\ppo_pick-place-v3_base_pick_split0_splitseed67_trainseed11_6000000_final.zip
base_pick,0,67,train,29,0,1.0,38.96232101606472,34,34,ppo_pick-place-v3_base_pick_split0_splitseed67_trainseed11_6000000,11,6000000,pick-place_v3_ppo_split_runs\models\ppo_pick-place-v3_base_pick_split0_splitseed67_trainseed11_6000000\ppo_pick-place-v3_base_pick_split0_splitseed67_trainseed11_6000000_final.zip
base_pick,0,67,train,30,0,1.0,29.07529097396394,49,49,ppo_pick-place-v3_base_pick_split0_splitseed67_trainseed11_6000000,11,6000000,pick-place_v3_ppo_split_runs\models\ppo_pick-place-v3_base_pick_split0_splitseed67_trainseed11_6000000\ppo_pick-place-v3_base_pick_split0_splitseed67_trainseed11_6000000_final.zip
base_pick,0,67,train,31,0,1.0,16.56889465287476,36,36,ppo_pick-place-v3_base_pick_split0_splitseed67_trainseed11_6000000,11,6000000,pick-place_v3_ppo_split_runs\models\ppo_pick-place-v3_base_pick_split0_splitseed67_trainseed11_6000000\ppo_pick-place-v3_base_pick_split0_splitseed67_trainseed11_6000000_final.zip
base_pick,0,67,train,32,0,1.0,53.02139613608003,42,42,ppo_pick-place-v3_base_pick_split0_splitseed67_trainseed11_6000000,11,6000000,pick-place_v3_ppo_split_runs\models\ppo_pick-place-v3_base_pick_split0_splitseed67_trainseed11_6000000\ppo_pick-place-v3_base_pick_split0_splitseed67_trainseed11_6000000_final.zip
base_pick,0,67,train,33,0,0.0,5.558271243623873,500,nan,ppo_pick-place-v3_base_pick_split0_splitseed67_trainseed11_6000000,11,6000000,pick-place_v3_ppo_split_runs\models\ppo_pick-place-v3_base_pick_split0_splitseed67_trainseed11_6000000\ppo_pick-place-v3_base_pick_split0_splitseed67_trainseed11_6000000_final.zip
base_pick,0,67,train,34,0,1.0,39.8004395446864,44,44,ppo_pick-place-v3_base_pick_split0_splitseed67_trainseed11_6000000,11,6000000,pick-place_v3_ppo_split_runs\models\ppo_pick-place-v3_base_pick_split0_splitseed67_trainseed11_6000000\ppo_pick-place-v3_base_pick_split0_splitseed67_trainseed11_6000000_final.zip
base_pick,0,67,train,35,0,1.0,24.137527125977257,41,41,ppo_pick-place-v3_base_pick_split0_splitseed67_trainseed11_6000000,11,6000000,pick-place_v3_ppo_split_runs\models\ppo_pick-place-v3_base_pick_split0_splitseed67_trainseed11_6000000\ppo_pick-place-v3_base_pick_split0_splitseed67_trainseed11_6000000_final.zip
base_pick,0,67,train,36,0,1.0,14.582264512504842,42,42,ppo_pick-place-v3_base_pick_split0_splitseed67_trainseed11_6000000,11,6000000,pick-place_v3_ppo_split_runs\models\ppo_pick-place-v3_base_pick_split0_splitseed67_trainseed11_6000000\ppo_pick-place-v3_base_pick_split0_splitseed67_trainseed11_6000000_final.zip
base_pick,0,67,train,37,0,1.0,57.779424677478985,42,42,ppo_pick-place-v3_base_pick_split0_splitseed67_trainseed11_6000000,11,6000000,pick-place_v3_ppo_split_runs\models\ppo_pick-place-v3_base_pick_split0_splitseed67_trainseed11_6000000\ppo_pick-place-v3_base_pick_split0_splitseed67_trainseed11_6000000_final.zip
base_pick,0,67,train,38,0,1.0,118.04793628435814,59,59,ppo_pick-place-v3_base_pick_split0_splitseed67_trainseed11_6000000,11,6000000,pick-place_v3_ppo_split_runs\models\ppo_pick-place-v3_base_pick_split0_splitseed67_trainseed11_6000000\ppo_pick-place-v3_base_pick_split0_splitseed67_trainseed11_6000000_final.zip
base_pick,0,67,train,39,0,0.0,7.849447176119933,500,nan,ppo_pick-place-v3_base_pick_split0_splitseed67_trainseed11_6000000,11,6000000,pick-place_v3_ppo_split_runs\models\ppo_pick-place-v3_base_pick_split0_splitseed67_trainseed11_6000000\ppo_pick-place-v3_base_pick_split0_splitseed67_trainseed11_6000000_final.zip
base_pick,0,67,train,40,0,0.0,1234.0213318014007,500,nan,ppo_pick-place-v3_base_pick_split0_splitseed67_trainseed11_6000000,11,6000000,pick-place_v3_ppo_split_runs\models\ppo_pick-place-v3_base_pick_split0_splitseed67_trainseed11_6000000\ppo_pick-place-v3_base_pick_split0_splitseed67_trainseed11_6000000_final.zip
base_pick,0,67,train,41,0,1.0,5.753580224691394,36,36,ppo_pick-place-v3_base_pick_split0_splitseed67_trainseed11_6000000,11,6000000,pick-place_v3_ppo_split_runs\models\ppo_pick-place-v3_base_pick_split0_splitseed67_trainseed11_6000000\ppo_pick-place-v3_base_pick_split0_splitseed67_trainseed11_6000000_final.zip
base_pick,0,67,train,42,0,1.0,72.93917408633031,47,47,ppo_pick-place-v3_base_pick_split0_splitseed67_trainseed11_6000000,11,6000000,pick-place_v3_ppo_split_runs\models\ppo_pick-place-v3_base_pick_split0_splitseed67_trainseed11_6000000\ppo_pick-place-v3_base_pick_split0_splitseed67_trainseed11_6000000_final.zip
base_pick,0,67,train,43,0,1.0,76.14334617148684,50,50,ppo_pick-place-v3_base_pick_split0_splitseed67_trainseed11_6000000,11,6000000,pick-place_v3_ppo_split_runs\models\ppo_pick-place-v3_base_pick_split0_splitseed67_trainseed11_6000000\ppo_pick-place-v3_base_pick_split0_splitseed67_trainseed11_6000000_final.zip
base_pick,0,67,train,44,0,1.0,65.63645986824321,46,46,ppo_pick-place-v3_base_pick_split0_splitseed67_trainseed11_6000000,11,6000000,pick-place_v3_ppo_split_runs\models\ppo_pick-place-v3_base_pick_split0_splitseed67_trainseed11_6000000\ppo_pick-place-v3_base_pick_split0_splitseed67_trainseed11_6000000_final.zip
base_pick,0,67,test,0,0,1.0,112.45596375134905,57,57,ppo_pick-place-v3_base_pick_split0_splitseed67_trainseed11_6000000,11,6000000,pick-place_v3_ppo_split_runs\models\ppo_pick-place-v3_base_pick_split0_splitseed67_trainseed11_6000000\ppo_pick-place-v3_base_pick_split0_splitseed67_trainseed11_6000000_final.zip
base_pick,0,67,test,0,1,1.0,112.45596375134905,57,57,ppo_pick-place-v3_base_pick_split0_splitseed67_trainseed11_6000000,11,6000000,pick-place_v3_ppo_split_runs\models\ppo_pick-place-v3_base_pick_split0_splitseed67_trainseed11_6000000\ppo_pick-place-v3_base_pick_split0_splitseed67_trainseed11_6000000_final.zip
base_pick,0,67,test,0,2,1.0,112.45596375134905,57,57,ppo_pick-place-v3_base_pick_split0_splitseed67_trainseed11_6000000,11,6000000,pick-place_v3_ppo_split_runs\models\ppo_pick-place-v3_base_pick_split0_splitseed67_trainseed11_6000000\ppo_pick-place-v3_base_pick_split0_splitseed67_trainseed11_6000000_final.zip
base_pick,0,67,test,0,3,1.0,112.45596375134905,57,57,ppo_pick-place-v3_base_pick_split0_splitseed67_trainseed11_6000000,11,6000000,pick-place_v3_ppo_split_runs\models\ppo_pick-place-v3_base_pick_split0_splitseed67_trainseed11_6000000\ppo_pick-place-v3_base_pick_split0_splitseed67_trainseed11_6000000_final.zip
base_pick,0,67,test,0,4,1.0,112.45596375134905,57,57,ppo_pick-place-v3_base_pick_split0_splitseed67_trainseed11_6000000,11,6000000,pick-place_v3_ppo_split_runs\models\ppo_pick-place-v3_base_pick_split0_splitseed67_trainseed11_6000000\ppo_pick-place-v3_base_pick_split0_splitseed67_trainseed11_6000000_final.zip
base_pick,0,67,test,1,0,1.0,113.30191440767689,54,54,ppo_pick-place-v3_base_pick_split0_splitseed67_trainseed11_6000000,11,6000000,pick-place_v3_ppo_split_runs\models\ppo_pick-place-v3_base_pick_split0_splitseed67_trainseed11_6000000\ppo_pick-place-v3_base_pick_split0_splitseed67_trainseed11_6000000_final.zip
base_pick,0,67,test,1,1,1.0,113.30191440767689,54,54,ppo_pick-place-v3_base_pick_split0_splitseed67_trainseed11_6000000,11,6000000,pick-place_v3_ppo_split_runs\models\ppo_pick-place-v3_base_pick_split0_splitseed67_trainseed11_6000000\ppo_pick-place-v3_base_pick_split0_splitseed67_trainseed11_6000000_final.zip
base_pick,0,67,test,1,2,1.0,113.30191440767689,54,54,ppo_pick-place-v3_base_pick_split0_splitseed67_trainseed11_6000000,11,6000000,pick-place_v3_ppo_split_runs\models\ppo_pick-place-v3_base_pick_split0_splitseed67_trainseed11_6000000\ppo_pick-place-v3_base_pick_split0_splitseed67_trainseed11_6000000_final.zip
